customer_unique_id,segment,churn_risk,priority,num_actions,recommended_actions
89bf4c1e2972962cda19cad7069eee5c,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
89d6eadf848c5a7a841cac7886cba3f3,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8a03c2f7629a4a8a6ab40525b7179ff2,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
8a08977c898feecd2e101c2a27890ae9,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8a1b2d5639bb2ce95393200afbd1ccff,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8a3aeeb20af1af4f71c73fdb720b206c,Loyal,Yes,Critical,6,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Send personalised product recommendations via email | Offer referral bonus — R$ 20 credit per referral | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8a3b4687aa6f5db94f2d0079eee3bd8b,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
8a5fd9203379165785b1d05b786a0c44,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8a608527884b368073a4f2040ec0b3f0,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Review Google Ads targeting — low CLV from this channel
8a76f6caba5736d6309877ea9d99f4a3,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8a851617296124a4857303e40406411b,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8a9a81879cbda02fa71d4addfb1a446c,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8a9b30182d557a7b44a8543c9f2fe931,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8aa02a7c7498af0014aea506d756b8f7,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8aa4a3fbc4c361b7d4e453924011d7ce,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8aa802da0f525a68e7fae5e67929ebdd,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8aa9d52885a3fc85bc75ec003704a8be,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8acb1258c5469e79f1fb80009d33d953,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8ade2ce1864e323859d09f5d5a8fde8b,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8b322bef0201ef579bc07c39ecd9615e,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8b648bdd88380c34e18d3ca8ba9055a2,Loyal,Yes,Critical,7,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Send personalised product recommendations via email | Offer referral bonus — R$ 20 credit per referral | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8b7ff21fe7358d040f963f38dfc4e7bf,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8bb00f6a4b2bf731dc04d1af4cfccf1e,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
8bbcb3029b226dcac4373062433b52f3,Loyal,Yes,Critical,7,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Send personalised product recommendations via email | Offer referral bonus — R$ 20 credit per referral | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8bcc84e0763714d1d9609f2047aaa93a,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8bd1563913a66a9fadd42b93f3d4b224,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8beeaae4c263b8204ffd28a6e57bcec0,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8befc8a892e313fb7f53719381277c24,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8bf663fa14d7cda8474c5da94cbd7032,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
8c0e78ab5a2a69bbe7978365c53f8154,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8c156f90897e2211330b6b7dff14e978,Regular,Yes,Critical,6,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel
8c266b603fa2abbd026c6cfa0e7e05f4,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8c2bfcffdd3558ce1cbd53ea4010ce91,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8c34ccb096a609feeb7e362837549dcf,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8c3a00532dea4fa49f62c80296139d96,Loyal,Yes,Critical,6,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Send personalised product recommendations via email | Offer referral bonus — R$ 20 credit per referral | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8c481d6c9a4dc5ccfe46973bb82f07ef,Regular,Yes,Critical,6,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel
8c5ff160a30c0aa25516abd1d185e9c3,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8c663cd9be4218ae3ac99b241991bd12,Loyal,Yes,Critical,6,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Send personalised product recommendations via email | Offer referral bonus — R$ 20 credit per referral | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8c7a12d87bfd2f5ad0a1f5c573f0d960,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8c804bdf1ee74a85559cceb414e79a0f,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8caab5d8742e920b2a013d10cbe37d3b,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8ccc334fb1c5aa3f2bd12ae5939d3405,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel
8cd791781804096ed564baaefdcc722d,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8cd913c5b9ecb7156f269d6c34fc270e,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8cda74bcb48b709a90e5441e19b1d759,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel
8ce427730041ecb8af1cba72b6137c78,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8d0a178dc8e73c712e86f458a653106f,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8d198cca00c3335a295e9f504e00d339,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8d2ac331a29d2be880cfd7eb3448b889,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8d4de41a0bd03300c202f85168998da8,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8d500503f06f962c818857876ba7305a,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8d527b70b9749275f6a6cafc42519a98,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8d52bfb8af22efa09b547b7504e63233,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8d5f799945d96f307c8726415cb4decc,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8d7af2343ff1e5dfd1bd31c6aeaf3510,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8d86e2d560f5ddbbd6354523017a492d,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8d8abfd0d01a9c667c0820bb8c9185a8,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8d95960cba7da36b31a2253c6445dc17,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8da56d006743a70098a597b07ba7c351,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Review Google Ads targeting — low CLV from this channel
8dd960c9315fce711c04a4411ed03310,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8deb7f099a431f11012c736360261f7d,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8dff9b4552dd014ec5d661e447fbfc4f,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8e2431146b616bb7e7c488e2624f1898,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8e2d6836695a923ba8f55709440ff86e,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8e314fc398b945c57059ddfbd1327806,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8e465bae21753e53ec554a6bf0a0dca4,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8e4b1a0fc7bcd6d2e2513229236d56d3,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8e59b516ce4d23ed2e581bc130aeb0d3,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8e63cfe3d18707975936bd17a96699b1,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8e6778e57f11d27fdad9007241a86d6d,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8e6d0b8e818e7b2cbbe279e9ac21393c,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8e77009e76077defe91bbb0c1be6f453,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8e7ea89b2693dce7b718e4a40990e2e0,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8e82a3251a9fa629c67eaba473a943f3,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel
8e950ec2855a3766dd4b8c757de6732b,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8eb802e5a3d2c10e013126ac11954e20,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
8ebec9267d0778d00485f6639563d070,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8ed5c9e86c5523080c5ca26609825599,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8f05a9a828925b59cd69829ee9493481,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8f16f4af00d8c80ffa21898096a6c038,Loyal,Yes,Critical,6,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Send personalised product recommendations via email | Offer referral bonus — R$ 20 credit per referral | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8f2e3e0a811f811c660831f3187e10a9,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8f2f0917e7310a106780a8750741091c,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8f472f1f1d8803147881dc45be3263a6,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8f4b9f159cf4066f1dc15918e013a155,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8f63f0c16f3c4903073e8b3814feab0d,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8f68ee72b8fd6d658081d4a9889af38d,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8f7b587514a39505f828678fdf6cae59,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8f80dcd07df03512153467ec84c78329,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8f99c3c4a5b88689042c2e70b8477b93,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
8f9ae819f77c7927206bf265db9f1289,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
8fc0b9484c354a47742cab1a935d759d,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
8fe321ed17c18cda96d1010a06938f77,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
900b3773912895699f6bc54cf62bdfc9,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
90616b7222bda6620dd1bfb66d1c8915,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
90693e7acfb7f48d03fe61e2a0002543,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
90694ce163c59fd30d1f1bd4405a399a,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
90777de7fade57365a27c25acdc168bb,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
90807fdb59eec2152bc977feeb6e47e7,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
90a9cf1ff0c05afd98f3cb5bd6fc3b32,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
90bf31428610d8297cf6e27fe70da525,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
90c066c2bf4b7db62318ace373c8387f,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
90c4e03bec74ecb57df63b0e9c401f54,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
9113bbc10bbcdc498c65fcc1b81350a1,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
9122751cf940bfc6e10780c9ab8fc109,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
913cd870c25d89a134b0956c361622dc,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
914dfdee6667429de224d7a633cebe7d,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
915c38522bfcdbc2684723c3ffe822e8,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
917b9b2186fb1b16937a8d1822618b13,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
91877c47c40137d5c7226bdae4e47ba2,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
918e31f72426c3202b507286882b7e6a,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
9199d4b03f114560011e2e878eb9d9fd,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
91a7366b39d3620ce44f85fa5d116896,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
91a8b965bb2d34b3e586844dc4a40d1b,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel
91b76ac6acd21fa56057dd0ca21caf31,Loyal,Yes,Critical,7,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Send personalised product recommendations via email | Offer referral bonus — R$ 20 credit per referral | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
91b84cfa375abace0f176e51d9ae8d40,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
91c0f63f667f47079b5db33f7e7e6900,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
91db2e9633e507c47274a5767ef6fb2f,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
91e896ede1ad968d626db06bf3363652,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
91f9093d6cb2a6156a26d847b5c8c8c7,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
91fae9c4bcb80d27cd7d91cf0309524a,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
91ff7bf70d4312b374f81a7aa900abb3,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel
920cf049168791635d1ed510b5844712,Loyal,Yes,Critical,7,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Send personalised product recommendations via email | Offer referral bonus — R$ 20 credit per referral | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
921f5be42275772ab31fc09bf5ae728b,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
92823da6f72b9323c6d1eb127a030ff8,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
92935a6d363d7ca2434f5b83f9cbc01c,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
92c86300d1082d8fd9b3ec2aeeaf16a3,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Review Google Ads targeting — low CLV from this channel
92da8bc27242469f90d1131d66d562b3,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
92f5b9a03b9ee33b719cdacbf591e0bc,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
93049ae397cd06e7dbddbf132cd2d40b,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
93073fef423711fb08efdb2d596d7404,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
